bps_kota_nama,bps_kecamatan_nama,bps_kecamatan_kode,latitude,longitude,date,humidity,humidity_q1,humidity_q2,humidity_flag,precipitation,precipitation_q1,precipitation_q2,precipitation_flag,return,period
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230702,90.715134,70,75,extreme,93.012773,0,1.265618,extreme,1,jul_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230709,91.922845,70,75,extreme,105.681993,0,1.265618,extreme,2,jul_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230716,92.559448,70,75,extreme,113.070704,0,1.265618,extreme,3,jul_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230723,92.982848,70,75,extreme,118.306935,0,1.265618,extreme,4,jul_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230730,93.296081,71.25,76,extreme,122.365904,0,0.357379,extreme,5,aug_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230806,93.542609,71.25,76,extreme,125.681006,0,0.357379,extreme,6,aug_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230813,93.744685,71.25,76,extreme,128.483121,0,0.357379,extreme,7,aug_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230820,93.915161,71.25,76,extreme,130.909939,0,0.357379,extreme,8,aug_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230827,94.062102,71.25,76,extreme,133.050219,0,0.357379,extreme,9,aug_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230903,94.190881,66.125,74,extreme,134.964536,0.050824,7.187886,extreme,10,sep_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230910,94.305252,66.125,74,extreme,136.696078,0.050824,7.187886,extreme,11,sep_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230917,94.407935,66.125,74,extreme,138.276726,0.050824,7.187886,extreme,12,sep_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20230924,94.50096,66.125,74,extreme,139.730684,0.050824,7.187886,extreme,13,sep_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231001,94.58588,76.5,82.5,extreme,141.076762,2.282704,30.822814,extreme,14,oct_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231008,94.663911,76.5,82.5,extreme,142.329869,2.282704,30.822814,extreme,15,oct_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231015,94.736018,76.5,82.5,extreme,143.502023,2.282704,30.822814,extreme,16,oct_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231022,94.802981,76.5,82.5,extreme,144.60305,2.282704,30.822814,extreme,17,oct_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231029,94.865439,76.5,82.5,extreme,145.641092,2.282704,30.822814,extreme,18,oct_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231105,94.923921,77.625,85.25,extreme,146.622966,3.318869,21.258265,extreme,19,nov_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231112,94.978871,77.625,85.25,extreme,147.554439,3.318869,21.258265,extreme,20,nov_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231119,95.030664,77.625,85.25,extreme,148.440436,3.318869,21.258265,extreme,21,nov_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231126,95.079619,77.625,85.25,extreme,149.28519,3.318869,21.258265,extreme,22,nov_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231203,95.12601,80.5,81.5,extreme,150.09237,2.234458,21.040492,extreme,23,dec_2023
KABUPATEN INDRAMAYU,TERISI,3212041,-6.62718,108.02114,20231210,95.170075,80.5,81.5,extreme,150.865178,2.234458,21.040492,extreme,24,dec_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230702,90.715134,70,75,extreme,111.506277,0,2.849757,extreme,1,jul_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230709,91.922845,70,75,extreme,143.557986,0,2.849757,extreme,2,jul_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230716,92.559448,70,75,extreme,165.457729,0,2.849757,extreme,3,jul_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230723,92.982848,70,75,extreme,182.611299,0,2.849757,extreme,4,jul_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230730,93.296081,71.25,76,extreme,196.926405,0,0.452935,extreme,5,aug_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230806,93.542609,71.25,76,extreme,209.323244,0,0.452935,extreme,6,aug_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230813,93.744685,71.25,76,extreme,220.323586,0,0.452935,extreme,7,aug_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230820,93.915161,71.25,76,extreme,230.2548,0,0.452935,extreme,8,aug_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230827,94.062102,71.25,76,extreme,239.337154,0,0.452935,extreme,9,aug_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230903,94.190881,66.125,74,extreme,247.726663,0.013542,4.678023,extreme,10,sep_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230910,94.305252,66.125,74,extreme,255.538277,0.013542,4.678023,extreme,11,sep_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230917,94.407935,66.125,74,extreme,262.859379,0.013542,4.678023,extreme,12,sep_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20230924,94.50096,66.125,74,extreme,269.758104,0.013542,4.678023,extreme,13,sep_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231001,94.58588,76.5,82.5,extreme,276.288709,0.812053,15.490099,extreme,14,oct_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231008,94.663911,76.5,82.5,extreme,282.495175,0.812053,15.490099,extreme,15,oct_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231015,94.736018,76.5,82.5,extreme,288.413697,0.812053,15.490099,extreme,16,oct_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231022,94.802981,76.5,82.5,extreme,294.074457,0.812053,15.490099,extreme,17,oct_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231029,94.865439,76.5,82.5,extreme,299.502913,0.812053,15.490099,extreme,18,oct_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231105,94.923921,77.625,85.25,extreme,304.720754,2.023178,15.938364,extreme,19,nov_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231112,94.978871,77.625,85.25,extreme,309.746628,2.023178,15.938364,extreme,20,nov_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231119,95.030664,77.625,85.25,extreme,314.596693,2.023178,15.938364,extreme,21,nov_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231126,95.079619,77.625,85.25,extreme,319.285053,2.023178,15.938364,extreme,22,nov_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231203,95.12601,80.5,81.5,extreme,323.824102,3.146778,14.244197,extreme,23,dec_2023
KABUPATEN INDRAMAYU,TUKDANA,3212061,-6.54912,108.28453,20231210,95.170075,80.5,81.5,extreme,328.22479,3.146778,14.244197,extreme,24,dec_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230702,90.715134,70,75,extreme,95.291263,0,2.350137,extreme,1,jul_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230709,91.922845,70,75,extreme,119.160313,0,2.350137,extreme,2,jul_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230716,92.559448,70,75,extreme,134.965177,0,2.350137,extreme,3,jul_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230723,92.982848,70,75,extreme,147.100769,0,2.350137,extreme,4,jul_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230730,93.296081,71.25,76,extreme,157.08055,0,0.69189,extreme,5,aug_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230806,93.542609,71.25,76,extreme,165.622771,0,0.69189,extreme,6,aug_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230813,93.744685,71.25,76,extreme,173.129671,0,0.69189,extreme,7,aug_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230820,93.915161,71.25,76,extreme,179.851088,0,0.69189,extreme,8,aug_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230827,94.062102,71.25,76,extreme,185.953697,0,0.69189,extreme,9,aug_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230903,94.190881,66.125,74,extreme,191.554681,0.020573,4.122788,extreme,10,sep_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230910,94.305252,66.125,74,extreme,196.739818,0.020573,4.122788,extreme,11,sep_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230917,94.407935,66.125,74,extreme,201.573932,0.020573,4.122788,extreme,12,sep_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20230924,94.50096,66.125,74,extreme,206.107302,0.020573,4.122788,extreme,13,sep_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231001,94.58588,76.5,82.5,extreme,210.379771,0.814481,12.018484,extreme,14,oct_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231008,94.663911,76.5,82.5,extreme,214.423492,0.814481,12.018484,extreme,15,oct_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231015,94.736018,76.5,82.5,extreme,218.264818,0.814481,12.018484,extreme,16,oct_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231022,94.802981,76.5,82.5,extreme,221.925637,0.814481,12.018484,extreme,17,oct_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231029,94.865439,76.5,82.5,extreme,225.424344,0.814481,12.018484,extreme,18,oct_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231105,94.923921,77.625,85.25,extreme,228.776561,1.877625,13.377611,extreme,19,nov_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231112,94.978871,77.625,85.25,extreme,231.995672,1.877625,13.377611,extreme,20,nov_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231119,95.030664,77.625,85.25,extreme,235.093242,1.877625,13.377611,extreme,21,nov_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231126,95.079619,77.625,85.25,extreme,238.079335,1.877625,13.377611,extreme,22,nov_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231203,95.12601,80.5,81.5,extreme,240.962771,2.723355,13.931864,extreme,23,dec_2023
KABUPATEN INDRAMAYU,WIDASARI,3212070,-6.47137,108.29261,20231210,95.170075,80.5,81.5,extreme,243.751322,2.723355,13.931864,extreme,24,dec_2023
